iteration,epoch,loss,lr
194,2,1.600428581237793,0.0009965866827788832
195,2,1.3621947765350342,0.0009961326343325672
196,2,1.4204492568969727,0.0009956503589515322
197,2,1.4784828424453735,0.0009951398840744297
198,2,1.520721435546875,0.0009946012387442983
199,2,1.3609139919281006,0.0009940344536069103
200,2,1.3343960046768188,0.0009934395609090287
201,2,1.3955647945404053,0.0009928165944965732
202,2,1.7878966331481934,0.000992165589812693
203,2,1.454185128211975,0.0009914865838957516
204,2,1.5040526390075684,0.0009907796153772188
205,2,1.2932440042495728,0.0009900447244794732
206,2,1.4299067258834839,0.0009892819530135136
207,2,1.36641526222229,0.000988491344376581
208,2,1.4050261974334717,0.0009876729435496874
209,2,1.28852379322052,0.0009868267970950591
210,2,1.3873794078826904,0.000985952953153486
211,2,1.3359885215759277,0.0009850514614415835
212,2,1.4122964143753052,0.0009841223732489639
213,2,1.478825330734253,0.000983165741435317
214,2,1.4859259128570557,0.0009821816204274051
215,2,1.5463364124298096,0.0009811700662159639
216,2,1.303858757019043,0.0009801311363525187
217,2,1.5095257759094238,0.0009790648899461092
218,2,1.433248519897461,0.0009779713876599272
219,2,1.4657211303710938,0.0009768506917078646
220,2,1.4220075607299805,0.0009757028658509734
221,2,1.7025980949401855,0.0009745279753938402
222,2,1.347639560699463,0.000973326087180868
223,2,1.4134365320205688,0.0009720972695924745
224,2,1.3443810939788818,0.000970841592541202
225,2,1.5173962116241455,0.0009695591274677391
226,2,1.3725833892822266,0.0009682499473368564
227,2,1.885457992553711,0.000966914126633255
228,2,1.524342656135559,0.0009655517413573294
229,2,1.5336135625839233,0.0009641628690208426
230,2,1.311646819114685,0.0009627475886425167
231,2,1.44193434715271,0.0009613059807435375
232,2,1.2599939107894897,0.0009598381273429725
233,2,1.6309566497802734,0.0009583441119531051
234,2,1.2739994525909424,0.0009568240195746829
235,2,1.2748000621795654,0.000955277936692082
236,2,1.376979112625122,0.0009537059512683863
237,2,1.5324028730392456,0.0009521081527403829
238,2,1.2466762065887451,0.0009504846320134736
239,3,1.4660212993621826,0.0009488354814565037
240,3,1.3570990562438965,0.000947160794896505
241,3,1.6724759340286255,0.0009454606676133598
242,3,1.5638453960418701,0.0009437351963343782
243,3,1.4232664108276367,0.000941984479228796
244,3,1.3916282653808594,0.0009402086159021886
245,3,1.320981740951538,0.0009384077073908053
246,3,1.3761250972747803,0.0009365818561558189
247,3,1.384803295135498,0.0009347311660774986
248,3,1.375011682510376,0.000932855742449298
249,3,1.2826496362686157,0.0009309556919718655
250,3,1.3984160423278809,0.0009290311227469733
251,3,1.3622514009475708,0.0009270821442713667
252,3,1.3136515617370605,0.0009251088674305356
253,3,1.3642961978912354,0.000923111404492404
254,3,1.4426052570343018,0.0009210898691009443
255,3,1.5058176517486572,0.0009190443762697104
256,3,1.5848209857940674,0.0009169750423752949
257,3,1.753382921218872,0.0009148819851507071
258,3,1.4982366561889648,0.0009127653236786758
259,3,1.369926929473877,0.0009106251783848731
260,3,1.500361680984497,0.0009084616710310638
261,3,1.3847391605377197,0.0009062749247081771
262,3,1.3882064819335938,0.0009040650638293038
263,3,1.3029104471206665,0.0009018322141226183
264,3,1.5199555158615112,0.0008995765026242245
265,3,1.2609150409698486,0.0008972980576709286
266,3,1.3124172687530518,0.0008949970088929384
267,3,1.327404260635376,0.0008926734872064864
268,3,1.3783042430877686,0.0008903276248063826
269,3,1.4007225036621094,0.0008879595551584934
270,3,1.3860721588134766,0.0008855694129921473
271,3,1.3877530097961426,0.0008831573342924707
272,3,1.5793735980987549,0.0008807234562926504
273,3,1.589038372039795,0.0008782679174661258
274,3,1.2090848684310913,0.0008757908575187108
275,3,1.5291876792907715,0.0008732924173806459
276,3,1.48017156124115,0.000870772739198579
277,3,1.4843158721923828,0.0008682319663274788
278,3,1.230058193206787,0.0008656702433224786
279,3,1.5286920070648193,0.0008630877159306519
280,3,1.2647671699523926,0.0008604845310827203
281,3,1.2701151371002197,0.0008578608368846938
282,3,1.5154591798782349,0.0008552167826094451
283,3,1.2235403060913086,0.0008525525186882157
284,3,1.4463491439819336,0.0008498681967020581
285,3,1.4934298992156982,0.0008471639693732121
286,3,1.826325535774231,0.0008444399905564142
287,3,1.2226719856262207,0.0008416964152301461
288,3,1.4283735752105713,0.0008389333994878158
289,3,1.532789945602417,0.0008361511005288778
290,3,1.2207705974578857,0.0008333496766498886
291,3,1.2110787630081177,0.0008305292872355011
292,3,1.35664701461792,0.0008276900927493964
293,3,1.401231288909912,0.0008248322547251544
294,3,1.3897804021835327,0.0008219559357570634
295,3,1.2358829975128174,0.0008190612994908691
296,3,1.253770112991333,0.000816148510614465
297,3,1.4287052154541016,0.0008132177348485214
298,3,1.3204083442687988,0.0008102691389370582
299,3,1.1584160327911377,0.000807302890637957
300,3,1.734912395477295,0.0008043191587134176
301,3,1.2234723567962646,0.0008013181129203554
302,3,1.3834562301635742,0.000798299924000744
303,3,1.2483489513397217,0.0007952647636719012
304,3,1.4100182056427002,0.000792212804616718
305,3,1.4571006298065186,0.0007891442204738353
306,3,1.2605695724487305,0.0007860591858277645
307,3,1.3397042751312256,0.0007829578761989541
308,3,1.547483205795288,0.0007798404680338045
309,3,1.2693283557891846,0.0007767071386946281
310,3,1.4561357498168945,0.0007735580664495601
311,3,1.7380714416503906,0.000770393430462414
312,3,1.474163293838501,0.00076721341078249
313,3,1.2783706188201904,0.0007640181883343305
314,3,1.2278276681900024,0.0007608079449074262
315,3,1.3166134357452393,0.000757582863145874
316,3,1.5067975521087646,0.0007543431265379855
317,3,1.6071438789367676,0.0007510889194058472
318,3,1.5362813472747803,0.0007478204268948339
319,3,1.647247552871704,0.0007445378349630751
320,3,1.3038123846054077,0.0007412413303708751
321,3,1.239956021308899,0.000737931100670087
322,3,1.1286311149597168,0.0007346073341934426
323,3,1.3631598949432373,0.0007312702200438372
324,3,1.2039381265640259,0.0007279199480835705
325,3,1.315678358078003,0.0007245567089235448
326,3,1.1877071857452393,0.0007211806939124207
327,3,1.3266656398773193,0.0007177920951257296
328,3,1.4456520080566406,0.0007143911053549464
329,3,1.3969359397888184,0.0007109779180965208
330,3,1.358257532119751,0.0007075527275408679
331,3,1.1916447877883911,0.0007041157285613206
332,3,1.2480636835098267,0.000700667116703042
333,3,1.3372373580932617,0.0006972070881719002
334,3,1.2254242897033691,0.0006937358398233053
335,3,1.3520612716674805,0.0006902535691510095
336,3,1.4259649515151978,0.0006867604742758704
337,3,1.2882479429244995,0.0006832567539345805
338,3,1.6947507858276367,0.0006797426074683582
339,3,1.367825984954834,0.0006762182348116081
340,3,1.2532916069030762,0.0006726838364805449
341,3,1.306401014328003,0.0006691396135617861
342,3,1.2402597665786743,0.0006655857677009106
343,3,1.1707682609558105,0.0006620225010909862
344,3,1.3236000537872314,0.0006584500164610668
345,3,2.2211601734161377,0.0006548685170646574
346,3,1.2221578359603882,0.0006512782066681507
347,3,1.4586443901062012,0.0006476792895392338
348,3,1.3175170421600342,0.0006440719704352667
349,3,1.1410130262374878,0.0006404564545916326
350,3,1.4079772233963013,0.0006368329477100613
351,3,1.2976226806640625,0.0006332016559469259
352,3,1.4709560871124268,0.000629562785901514
353,3,1.316862940788269,0.0006259165446042728
354,3,1.296959400177002,0.0006222631395050313
355,3,1.3840558528900146,0.0006186027784611962
356,3,1.4299829006195068,0.0006149356697259276
357,3,1.4259512424468994,0.0006112620219362892
358,4,1.2827272415161133,0.0006075820441013791
359,4,1.2781749963760376,0.0006038959455904377
360,4,1.271641492843628,0.0006002039361209363
361,4,1.1336212158203125,0.0005965062257466451
362,4,1.16164231300354,0.0005928030248456825
363,4,1.1734588146209717,0.000589094544108546
364,4,1.3752496242523193,0.0005853809945261245
365,4,1.1990407705307007,0.000581662587377695
366,4,1.365218162536621,0.0005779395342189016
367,4,1.1223835945129395,0.0005742120468697188
368,4,1.4619468450546265,0.0005704803374024011
369,4,1.2230801582336426,0.0005667446181294167
370,4,1.7906367778778076,0.0005630051015913684
371,4,1.499562382698059,0.000559262000544901
372,4,1.0484957695007324,0.000555515527950597
373,4,1.3214142322540283,0.0005517658969608601
374,4,1.2648136615753174,0.000548013320907789
375,4,1.3702325820922852,0.0005442580132910382
376,4,1.203433871269226,0.000540500187765673
377,4,1.1243020296096802,0.0005367400581300126
378,4,1.0999183654785156,0.0005329778383134667
379,4,1.2898023128509521,0.0005292137423643644
380,4,1.2340235710144043,0.0005254479844377753
381,4,1.641462802886963,0.000521680778783326
382,4,1.2671887874603271,0.0005179123397330104
383,4,1.4580683708190918,0.0005141428816889956
384,4,1.38606595993042,0.000510372619111423
385,4,1.2607609033584595,0.0005066017665062078
386,4,1.1634232997894287,0.0005028305384128339
387,4,1.2237827777862549,0.0004990591493921485
388,4,1.592761754989624,0.0004952878140141545
389,4,1.4128592014312744,0.0004915167468458031
390,4,1.0892176628112793,0.0004877461624387859
391,4,1.4124436378479004,0.00048397627531732753
392,4,1.2215496301651,0.00048020729996598225
393,4,1.2979199886322021,0.0004764394508174288
394,4,1.1700990200042725,0.0004726729422402727
395,4,1.2704548835754395,0.0004689079885268477
396,4,1.325012445449829,0.0004651448038810258
397,4,1.1053194999694824,0.00046138360240602854
398,4,1.4296658039093018,0.0004576245980922476
399,4,1.4017329216003418,0.000453868004805068
400,4,1.1892457008361816,0.0004501140362727022
401,4,1.218812108039856,0.00044636290607402907
402,4,1.2500182390213013,0.00044261482762644305
403,4,1.4147692918777466,0.0004388700141737114
404,4,1.3632354736328125,0.0004351286787738431
405,4,1.1673431396484375,0.0004313910342869651
406,4,1.1675153970718384,0.000427657293363214
407,4,1.586332082748413,0.00042392766843063554
408,4,1.1426830291748047,0.00042020237168310053
409,4,1.5289783477783203,0.0004164816150682305
410,4,1.3508318662643433,0.0004127656102753405
411,4,1.3064460754394531,0.0004090545687233947
412,4,1.1982567310333252,0.0004053487015489772
413,4,1.210212230682373,0.0004016482195942813
414,4,1.254859447479248,0.00039795333339511153
415,4,1.3528261184692383,0.00039426425316890773
416,4,1.2026784420013428,0.00039058118880278296
417,4,1.2386075258255005,0.00038690434984158374
418,4,1.2210018634796143,0.00038323394547596653
419,4,1.5989389419555664,0.0003795701845304978
420,4,1.322977066040039,0.00037591327545177176
421,4,1.1992770433425903,0.00037226342629655124
422,4,1.3386143445968628,0.000368620844719931
423,4,1.0995543003082275,0.00036498573796352326
424,4,1.818089485168457,0.0003613583128436658
425,4,1.481879711151123,0.00035773877573965705
426,4,1.2329847812652588,0.00035412733258201285
427,4,1.3213140964508057,0.00035052418884075115
428,4,1.1354279518127441,0.0003469295495137012
429,4,1.1387865543365479,0.0003433436191148412
430,4,1.3076987266540527,0.00033976660166266167
431,4,1.079017162322998,0.00033619870066855926
432,4,1.2799994945526123,0.00033264011912525663
433,4,1.764327049255371,0.00032909105949525475
434,4,1.1580156087875366,0.0003255517236993131
435,4,1.33793044090271,0.0003220223131049617
436,4,1.3695242404937744,0.00031850302851504464
437,4,1.2762372493743896,0.0003149940701562959
438,4,1.1416019201278687,0.00031149563766794656
439,4,1.2178847789764404,0.0003080079300903678
440,4,1.2030107975006104,0.0003045311458537454
441,4,1.2927601337432861,0.00030106548276679154
442,4,1.1424338817596436,0.00029761113800548934
443,4,1.024901270866394,0.0002941683081018758
444,4,1.1792587041854858,0.0002907371889328593
445,4,1.3021008968353271,0.0002873179757090765
446,4,1.291128158569336,0.0002839108629637845
447,4,1.1351346969604492,0.00028051604454179465
448,4,1.218190312385559,0.00027713371358844245
449,4,1.145350456237793,0.0002737640625386001
450,4,1.189723253250122,0.00027040728310572654
451,4,1.4362273216247559,0.00026706356627096165
452,4,1.2546582221984863,0.0002637331022722593
453,4,1.8130476474761963,0.00026041608059356483
454,4,1.6239094734191895,0.0002571126899540335
455,4,1.3809990882873535,0.00025382311829729457
456,4,1.2443876266479492,0.000250547552780758
457,4,1.3214709758758545,0.0002472861797649657
458,4,1.923077940940857,0.00024403918480298947
459,4,1.218971610069275,0.0002408067526298741
460,4,1.4355747699737549,0.00023758906715212614
461,4,1.3357809782028198,0.00023438631143725205
462,4,1.2281137704849243,0.0002311986677033413
463,4,1.3614954948425293,0.00022802631730870062
464,4,1.4640121459960938,0.00022486944074153432
465,4,1.6266119480133057,0.00022172821760967716
466,4,1.681485891342163,0.00021860282663037402
467,4,1.701432466506958,0.00021549344562011365
468,4,1.3729411363601685,0.00021240025148451026
469,4,1.2059948444366455,0.00020932342020824017
470,4,1.201559066772461,0.00020626312684502798
471,4,1.326969027519226,0.00020321954550768837
472,4,1.2314640283584595,0.00020019284935821852
473,4,2.1142725944519043,0.00019718321059794783
474,4,1.2084341049194336,0.0001941908004577393
475,4,1.078983187675476,0.00019121578918824866
476,4,1.084014654159546,0.00018825834605023698
477,5,1.3921425342559814,0.00018531863930494187
478,5,1.247983694076538,0.00018239683620450308
479,5,1.3350987434387207,0.00017949310298244839
480,5,1.2914650440216064,0.00017660760484423425
481,5,1.1479843854904175,0.00017374050595784816
482,5,1.348872423171997,0.00017089196944446698
483,5,1.276294231414795,0.0001680621573691775
484,5,1.29384183883667,0.00016525123073175493
485,5,1.3086135387420654,0.00016245934945750378
486,5,1.3304873704910278,0.0001596866723881587
487,5,1.2560482025146484,0.00015693335727284658
488,5,1.1045286655426025,0.00015419956075911302
489,5,1.232418417930603,0.0001514854383840091
490,5,1.3761730194091797,0.0001487911445652419
491,5,1.3109768629074097,0.0001461168325923899
492,5,1.2251757383346558,0.0001434626546181809
493,5,1.3645052909851074,0.00014082876164983645
494,5,1.313476324081421,0.00013821530354047896
495,5,1.1942471265792847,0.00013562242898060745
496,5,1.269508719444275,0.00013305028548963658
497,5,1.3202145099639893,0.00013049901940750497
498,5,1.2068818807601929,0.00012796877588634801
499,5,1.481082558631897,0.00012545969888224073
500,5,1.1980394124984741,0.00012297193114700652
501,5,1.1376115083694458,0.00012050561422009632
502,5,1.317678451538086,0.00011806088842053486
503,5,1.1385287046432495,0.00011563789283893834
504,5,1.436265230178833,0.00011323676532960039
505,5,1.5110212564468384,0.0001108576425026488
506,5,1.205641269683838,0.00010850065971627389
507,5,1.245840072631836,0.0001061659510690266
508,5,1.457033634185791,0.0001038536493921899
509,5,1.145714521408081,0.0001015638862422206
510,5,1.144540786743164,9.929679189326547e-05
511,5,1.337355613708496,9.705249532974846e-05
512,5,1.1992948055267334,9.483112423903319e-05
513,5,1.2442665100097656,9.263280500415739e-05
514,5,1.1312477588653564,9.045766269664314e-05
515,5,1.1322870254516602,8.830582106938051e-05
516,5,1.095584750175476,8.617740254958729e-05
517,5,1.1780872344970703,8.407252823184297e-05
518,5,1.236630916595459,8.199131787119973e-05
519,5,1.4552831649780273,7.993388987636881e-05
520,5,1.470206379890442,7.790036130298354e-05
521,5,1.3810443878173828,7.589084784694004e-05
522,5,1.039797067642212,7.39054638378146e-05
523,5,1.381460189819336,7.194432223235858e-05
524,5,1.1463936567306519,7.000753460807261e-05
525,5,1.3254812955856323,6.809521115685772e-05
526,5,1.7758691310882568,6.620746067874675e-05
527,5,1.6162128448486328,6.434439057571353e-05
528,5,1.3745976686477661,6.250610684556319e-05
529,5,1.1706022024154663,6.069271407590054e-05
530,5,1.280714988708496,5.890431543818061e-05
531,5,1.5475265979766846,5.7141012681838016e-05
532,5,1.1337800025939941,5.540290612849853e-05
533,5,1.2720516920089722,5.3690094666271054e-05
534,5,1.5473480224609375,5.200267574412165e-05
535,5,1.1211427450180054,5.034074536632907e-05
536,5,1.4424293041229248,4.870439808702304e-05
537,5,1.1817348003387451,4.709372700480409e-05
538,5,1.227349042892456,4.5508823757447466e-05
539,5,1.2123099565505981,4.394977851668893e-05
540,5,1.1476489305496216,4.24166799830949e-05
541,5,1.2979243993759155,4.090961538101549e-05
542,5,1.2646199464797974,3.942867045362252e-05
543,5,1.1694201231002808,3.797392945803054e-05
544,5,1.5471699237823486,3.6545475160503876e-05
545,5,1.2368366718292236,3.5143388831746917e-05
546,5,1.2795144319534302,3.3767750242280956e-05
547,5,1.2465906143188477,3.2418637657905245e-05
548,5,1.355391263961792,3.109612783524434e-05
549,5,1.351684808731079,2.9800296017381288e-05
550,5,1.32858145236969,2.8531215929576077e-05
551,5,1.1587207317352295,2.7288959775071935e-05
552,5,2.196154832839966,2.6073598230986913e-05
553,5,1.2609927654266357,2.488520044429263e-05
554,5,1.238935947418213,2.3723834027880643e-05
555,5,1.2726216316223145,2.258956505671539e-05
556,5,1.5029807090759277,2.1482458064075025e-05
557,5,1.156725287437439,2.040257603787961e-05
558,5,1.2044248580932617,1.9349980417107983e-05
559,5,1.2363841533660889,1.832473108830163e-05
560,5,1.217024564743042,1.732688638215798e-05
561,5,1.175698161125183,1.635650307021135e-05
562,5,1.2932406663894653,1.5413636361603376e-05
563,5,1.3219983577728271,1.4498339899941473e-05
564,5,1.1214885711669922,1.3610665760247248e-05
565,5,1.285329818725586,1.275066444599343e-05
566,5,1.2519004344940186,1.1918384886230842e-05
567,5,1.3795132637023926,1.111387443280415e-05
568,5,1.3898675441741943,1.03371788576583e-05
569,5,1.203847050666809,9.588342350234049e-06
570,5,1.4165112972259521,8.867407514954112e-06
571,5,1.3869903087615967,8.174415368798826e-06
572,5,1.1107852458953857,7.509405338972965e-06
573,5,1.1008802652359009,6.8724152606621624e-06
574,5,1.5065290927886963,6.26348137488075e-06
575,5,1.3716775178909302,5.682638326409303e-06
576,5,1.631282091140747,5.1299191618241175e-06
577,5,1.3647167682647705,4.605355327616659e-06
578,5,1.2896314859390259,4.1089766684046205e-06
579,5,1.2710767984390259,3.6408114252338922e-06
580,5,1.3742804527282715,3.200886233971803e-06
581,5,1.2932302951812744,2.7892261237917216e-06
582,5,1.3863571882247925,2.4058545157490397e-06
583,5,1.196555495262146,2.0507932214485736e-06
584,5,1.4364631175994873,1.7240624418037309e-06
585,5,1.3510007858276367,1.4256807658871537e-06
586,5,1.2249876260757446,1.155665169873016e-06
587,5,1.150161862373352,9.140310160712988e-07
588,5,1.366584062576294,7.007920520538265e-07
589,5,1.2420639991760254,5.159604098718399e-07
590,5,1.145317792892456,3.5954660536605104e-07
591,5,1.1020801067352295,2.3155953756812456e-07
592,5,1.5387310981750488,1.3200648819452887e-07
593,5,1.0999205112457275,6.08931212322026e-08
594,5,1.2883633375167847,1.8223482616313685e-08
595,5,1.6218031644821167,4e-09
