val_mean_dice,MeanDice,HausdorffDistance,SurfaceDistance,eval_loss
0.2310117483139038,5.849501394550316e-05,inf,inf,1.55961332321167
0.16865190863609314,0.2310117483139038,inf,inf,1.543008041381836
0.28770479559898376,0.16865190863609314,inf,inf,1.6135770797729492
0.14893580973148346,0.28770479559898376,inf,inf,1.5168185234069824
