iteration,epoch,loss,lr
113,1,1.640019416809082,0.00025597359834647615
114,1,1.6459835767745972,0.000259521316086337
115,1,1.7091057300567627,0.00026308931855099243
116,1,1.6281452178955078,0.0002666773278829724
117,1,1.6132068634033203,0.0002702850646667766
118,1,1.8656140565872192,0.00027391224795063297
119,1,1.7363028526306152,0.00027755859526837725
120,2,1.6472210884094238,0.0002812238226614503
121,2,1.6734800338745117,0.0002849076447010104
122,2,1.665157437324524,0.00028860977451016174
123,2,1.588041067123413,0.000292329923786295
124,2,1.7005847692489624,0.0002960678028235377
125,2,1.642370581626892,0.0002998231205353166
126,2,1.7164338827133179,0.00030359558447702476
127,2,1.632948398590088,0.0003073849008687961
128,2,1.53340744972229,0.0003111907746183838
129,2,1.6330156326293945,0.0003150129093441395
130,2,1.5539097785949707,0.00031885100739809525
131,2,1.6119987964630127,0.0003227047698891415
132,2,1.5687599182128906,0.0003265738967063045
133,2,1.7797671556472778,0.0003304580865421162
134,2,1.6931556463241577,0.0003343570369160793
135,2,1.609655737876892,0.00033827044419822237
136,2,1.5337659120559692,0.0003421980036327454
137,2,1.6096733808517456,0.00034613940936175237
138,2,1.5441386699676514,0.0003500943544490696
139,2,1.5441076755523682,0.000354062530904149
140,2,1.6714240312576294,0.000358043629706052
141,2,1.6076117753982544,0.00036203734082751525
142,2,1.7244832515716553,0.00036604335325909334
143,2,1.7649437189102173,0.00037006135503337865
144,2,1.729387879371643,0.00037409103324929666
145,2,1.5178420543670654,0.00037813207409647157
146,2,1.530683994293213,0.0003821841628796653
147,2,1.5471014976501465,0.00038624698404328374
148,2,1.5568561553955078,0.0003903202211959511
149,2,1.5347623825073242,0.00039440355713514844
150,2,1.57454514503479,0.000398496673871916
151,2,1.5195367336273193,0.00040259925265561595
152,2,1.5392365455627441,0.0004067109739987561
153,2,1.54938542842865,0.00041083151770186885
154,2,1.5385843515396118,0.00041496056287844733
155,2,1.5370259284973145,0.0004190977879799338
156,2,1.5003046989440918,0.000423242870820761
157,2,1.865854024887085,0.00042739548860344146
158,2,1.4966779947280884,0.0004315553179437059
159,2,1.4974007606506348,0.0004357220348956861
160,2,1.5245065689086914,0.0004398953149771427
161,2,1.489201545715332,0.00044407483319473405
162,2,1.5004384517669678,0.0004482602640693248
163,2,1.525409460067749,0.0004524512816613325
164,2,1.501046895980835,0.0004566475595961106
165,2,1.5372200012207031,0.00046084877108936394
166,2,1.4241408109664917,0.0004650545889725977
167,2,1.6855758428573608,0.00046926468571859535
168,2,1.4699132442474365,0.00047347873346692505
169,2,1.6540513038635254,0.0004776964040494711
170,2,1.4585955142974854,0.0004819173690159905
171,2,1.4880783557891846,0.00048614129965969077
172,2,1.7133756875991821,0.0004903678670428276
173,2,1.444926381111145,0.0004945967420223218
174,2,1.4969336986541748,0.0004988275952753897
175,2,1.8441493511199951,0.0005030600973251908
176,2,1.7065889835357666,0.0005072939185664843
177,2,1.4474587440490723,0.0005115287292912982
178,2,1.5263750553131104,0.0005157641997146041
179,2,1.5326132774353027,0.0005200000000000001
180,2,1.5382782220840454,0.0005242358002853957
181,2,1.5642597675323486,0.0005284712707087017
182,2,1.5692946910858154,0.0005327060814335155
183,2,1.6646153926849365,0.0005369399026748092
184,2,1.4439793825149536,0.0005411724047246102
185,2,1.4851100444793701,0.0005454032579776784
186,2,1.6117947101593018,0.0005496321329571724
187,2,1.4585494995117188,0.0005538587003403094
188,2,1.4363868236541748,0.0005580826309840094
189,2,1.7284460067749023,0.0005623035959505287
190,2,1.4513394832611084,0.0005665212665330749
191,2,1.4913924932479858,0.0005707353142814046
192,2,1.4439122676849365,0.0005749454110274024
193,2,1.5604510307312012,0.0005791512289106361
194,2,1.6388459205627441,0.0005833524404038894
195,2,1.3942031860351562,0.0005875487183386674
196,2,1.5207579135894775,0.0005917397359306751
197,2,1.5275683403015137,0.000595925166805266
198,2,1.5539735555648804,0.0006001046850228572
199,2,1.4048027992248535,0.0006042779651043139
200,2,1.391955018043518,0.0006084446820562941
201,2,1.4955881834030151,0.0006126045113965584
202,2,1.8830008506774902,0.000616757129179239
203,2,1.4574542045593262,0.0006209022120200662
204,2,1.5079753398895264,0.0006250394371215527
205,2,1.3449676036834717,0.000629168482298131
206,2,1.512148141860962,0.0006332890260012439
207,2,1.4562560319900513,0.000637400747344384
208,2,1.4888758659362793,0.0006415033261280841
209,2,1.376031756401062,0.0006455964428648515
210,2,1.466507911682129,0.000649679778804049
211,2,1.4160737991333008,0.0006537530159567162
212,2,1.4824669361114502,0.0006578158371203346
213,2,1.551649808883667,0.0006618679259035283
214,2,1.5643665790557861,0.0006659089667507031
215,2,1.618747353553772,0.0006699386449666213
216,2,1.345435619354248,0.0006739566467409067
217,2,1.6133474111557007,0.0006779626591724849
218,2,1.5511823892593384,0.0006819563702939479
219,2,1.4799935817718506,0.0006859374690958511
220,2,1.5015454292297363,0.0006899056455509304
221,2,1.784631371498108,0.0006938605906382474
222,2,1.3641331195831299,0.0006978019963672546
223,2,1.4523706436157227,0.0007017295558017775
224,2,1.4189404249191284,0.0007056429630839208
225,2,1.6146684885025024,0.0007095419134578837
226,2,1.3698630332946777,0.0007134261032936955
227,2,1.9438832998275757,0.0007172952301108585
228,2,1.6249545812606812,0.0007211489926019048
229,2,1.5797369480133057,0.0007249870906558605
230,2,1.4032419919967651,0.0007288092253816162
231,2,1.5482029914855957,0.0007326150991312039
232,2,1.340059757232666,0.0007364044155229754
233,2,1.6559871435165405,0.0007401768794646835
234,2,1.3307316303253174,0.0007439321971764623
235,2,1.359960913658142,0.0007476700762137052
236,2,1.4843251705169678,0.0007513902254898383
237,2,1.6511473655700684,0.0007550923552989896
238,2,1.296421766281128,0.0007587761773385498
239,3,1.5374047756195068,0.0007624414047316228
240,3,1.4719734191894531,0.0007660877520493672
241,3,1.6333467960357666,0.0007697149353332234
242,3,1.639596939086914,0.0007733226721170277
243,3,1.4367425441741943,0.0007769106814490077
244,3,1.463083267211914,0.0007804786839136629
245,3,1.4868922233581543,0.0007840264016535239
246,3,1.4651260375976562,0.000787553558390789
247,3,1.364183783531189,0.0007910598794488416
248,3,1.4356756210327148,0.0007945450917736388
249,3,1.3693863153457642,0.0007980089239549761
250,3,1.4979649782180786,0.0008014511062476232
251,3,1.3664746284484863,0.0008048713705923311
252,3,1.3696833848953247,0.0008082694506367057
253,3,1.3452746868133545,0.0008116450817559515
254,3,1.4815901517868042,0.0008149980010734783
255,3,1.5308709144592285,0.0008183279474813724
256,3,1.619328260421753,0.0008216346616607318
257,3,1.7692360877990723,0.0008249178861018585
258,3,1.5778733491897583,0.000828177365124314
259,3,1.4775657653808594,0.0008314128448968285
260,3,1.5387437343597412,0.00083462407345707
261,3,1.417306661605835,0.0008378108007312642
262,3,1.4914069175720215,0.0008409727785536694
263,3,1.353532075881958,0.0008441097606859027
264,3,1.5528502464294434,0.0008472215028361152
265,3,1.311169981956482,0.000850307762678017
266,3,1.3592338562011719,0.0008533682998697474
267,3,1.3492506742477417,0.0008564028760725919
268,3,1.372997760772705,0.0008594112549695428
269,3,1.4379794597625732,0.0008623932022837024
270,3,1.4225653409957886,0.0008653484857965273
271,3,1.4534566402435303,0.0008682768753659117
272,3,1.5867453813552856,0.0008711781429441107
273,3,1.6055676937103271,0.0008740520625954986
274,3,1.2565878629684448,0.0008768984105141646
275,3,1.5256141424179077,0.00087971696504134
276,3,1.5088995695114136,0.000882507506682662
277,3,1.5126314163208008,0.0008852698181252645
278,3,1.2997936010360718,0.0008880036842547032
279,3,1.559516429901123,0.0008907088921717067
280,3,1.3101295232772827,0.0008933852312087555
281,3,1.346902847290039,0.0008960324929464892
282,3,1.5716180801391602,0.0008986504712299354
283,3,1.2685863971710205,0.0009012389621845653
284,3,1.4740560054779053,0.0009037977642321694
285,3,1.5253689289093018,0.0009063266781065563
286,3,1.8501062393188477,0.0009088255068690699
287,3,1.2976106405258179,0.0009112940559239256
288,3,1.4575588703155518,0.000913732133033366
289,3,1.5438683032989502,0.0009161395483326291
290,3,1.3105370998382568,0.0009185161143447359
291,3,1.3058329820632935,0.000920861645995089
292,3,1.3500959873199463,0.0009231759606258861
293,3,1.4304661750793457,0.0009254588780103433
294,3,1.4943857192993164,0.0009277102203667316
295,3,1.2895917892456055,0.0009299298123722206
296,3,1.3421132564544678,0.0009321174811765319
297,3,1.4549671411514282,0.0009342730564154004
298,3,1.3614221811294556,0.0009363963702238402
299,3,1.2294089794158936,0.0009384872572492186
300,3,1.7263400554656982,0.0009405455546641312
301,3,1.3056583404541016,0.0009425711021790838
302,3,1.3879988193511963,0.0009445637420549734
303,3,1.2938202619552612,0.0009465233191153728
304,3,1.4925262928009033,0.0009484496807586154
305,3,1.4236243963241577,0.0009503426769696777
306,3,1.3098559379577637,0.000952202160331863
307,3,1.4282515048980713,0.0009540279860382807
308,3,1.6161375045776367,0.0009558200119031237
309,3,1.3511990308761597,0.00095757809837274
310,3,1.4665712118148804,0.000959302108536502
311,3,1.777133822441101,0.0009609919081374669
312,3,1.4834507703781128,0.0009626473655828328
313,3,1.3085472583770752,0.0009642683519541861
314,3,1.274088740348816,0.0009658547410175413
315,3,1.3427417278289795,0.000967406409233171
316,3,1.5332558155059814,0.000968923235765227
317,3,1.56247878074646,0.0009704051024911501
318,3,1.5165444612503052,0.000971851894010869
319,3,1.711055874824524,0.0009732634976557867
320,3,1.378967523574829,0.0009746398034975553
321,3,1.2595622539520264,0.0009759807043566356
322,3,1.195798397064209,0.0009772860958106447
323,3,1.3873738050460815,0.0009785558762024874
324,3,1.2720792293548584,0.0009797899466482728
325,3,1.3492043018341064,0.000980988211045014
326,3,1.28651762008667,0.0009821505760781142
327,3,1.3480898141860962,0.0009832769512286318
328,3,1.5440492630004883,0.0009843672487803296
329,3,1.4088752269744873,0.0009854213838265064
330,3,1.3923007249832153,0.0009864392742766088
331,3,1.2163385152816772,0.0009874208408626242
332,3,1.3005023002624512,0.0009883660071452532
333,3,1.3957295417785645,0.0009892746995198629
334,3,1.261387586593628,0.0009901468472222185
335,3,1.3712351322174072,0.0009909823823339942
336,3,1.4506529569625854,0.0009917812397880622
337,3,1.3096851110458374,0.00099254335737356
338,3,1.7056374549865723,0.000993268675740735
339,3,1.3870123624801636,0.0009939571384055656
340,3,1.2848730087280273,0.0009946086917541619
341,3,1.3464182615280151,0.000995223285046938
342,3,1.2502970695495605,0.000995800870422566
343,3,1.203586220741272,0.000996341402901702
344,3,1.3313872814178467,0.0009968448403904879
345,3,2.162230968475342,0.0009973111436838314
346,3,1.3206186294555664,0.000997740276468458
347,3,1.4962376356124878,0.0009981322053257387
348,3,1.3422166109085083,0.0009984868997342934
349,3,1.1849684715270996,0.0009988043320723666
350,3,1.428804874420166,0.0009990844776199793
351,3,1.3029729127883911,0.0009993273145608537
352,3,1.4680107831954956,0.0009995328239841119
353,3,1.3600680828094482,0.0009997009898857496
354,3,1.3632551431655884,0.000999831799169881
355,3,1.397054672241211,0.0009999252416497593
356,3,1.4442507028579712,0.0009999813100485708
357,3,1.4704010486602783,0.001
358,4,1.3060460090637207,0.0009999964441167017
359,4,1.3079447746276855,0.0009999857765173837
360,4,1.3092308044433594,0.000999967997353778
361,4,1.1503422260284424,0.0009999431068787679
362,4,1.1804344654083252,0.0009999111054463852
363,4,1.2074666023254395,0.0009998719935118054
364,4,1.341813087463379,0.0009998257716313408
365,4,1.2354395389556885,0.0009997724404624318
366,4,1.3703631162643433,0.0009997120007636398
367,4,1.1439242362976074,0.000999644453394634
368,4,1.5169003009796143,0.0009995697993161804
369,4,1.2703518867492676,0.0009994880395901283
370,4,1.8032571077346802,0.0009993991753793942
371,4,1.501817226409912,0.0009993032079479462
372,4,1.0723403692245483,0.000999200138660786
373,4,1.307631015777588,0.0009990899689839288
374,4,1.2387385368347168,0.0009989727004843826
375,4,1.4151837825775146,0.000998848334830127
376,4,1.2369976043701172,0.0009987168737900878
377,4,1.130799651145935,0.0009985783192341129
378,4,1.140565037727356,0.0009984326731329455
379,4,1.2802834510803223,0.0009982799375581964
380,4,1.2360373735427856,0.0009981201146823133
381,4,1.6411292552947998,0.0009979532067785515
382,4,1.2583820819854736,0.0009977792162209405
383,4,1.5302494764328003,0.0009975981454842509
384,4,1.5307481288909912,0.0009974099971439586
385,4,1.2741894721984863,0.0009972147738762083
386,4,1.1994733810424805,0.0009970124784577758
387,4,1.2577219009399414,0.0009968031137660284
388,4,1.639311671257019,0.0009965866827788832
389,4,1.420275092124939,0.0009963631885747662
390,4,1.1321280002593994,0.0009961326343325672
391,4,1.3698627948760986,0.0009958950233315954
392,4,1.4145481586456299,0.0009956503589515322
393,4,1.3255739212036133,0.0009953986446723834
394,4,1.2171355485916138,0.0009951398840744297
395,4,1.2988449335098267,0.000994874080838176
396,4,1.3702622652053833,0.0009946012387442983
397,4,1.0991497039794922,0.0009943213616735909
398,4,1.4074047803878784,0.0009940344536069103
399,4,1.4153058528900146,0.0009937405186251193
400,4,1.1953808069229126,0.0009934395609090287
401,4,1.2946014404296875,0.0009931315847393379
402,4,1.2503752708435059,0.0009928165944965732
403,4,1.4679838418960571,0.000992494594661027
404,4,1.4108699560165405,0.000992165589812693
405,4,1.2061786651611328,0.0009918295846312012
406,4,1.1893937587738037,0.0009914865838957516
407,4,1.6179243326187134,0.000991136592485046
408,4,1.1737029552459717,0.0009907796153772188
409,4,1.578285813331604,0.000990415657649766
410,4,1.3673644065856934,0.0009900447244794732
411,4,1.2786190509796143,0.0009896668211423418
412,4,1.2064449787139893,0.0009892819530135136
413,4,1.2130695581436157,0.0009888901255671958
414,4,1.270103931427002,0.000988491344376581
415,4,1.3668999671936035,0.0009880856151137693
416,4,1.2816013097763062,0.0009876729435496874
417,4,1.3287700414657593,0.0009872533355540067
418,4,1.2352416515350342,0.0009868267970950591
419,4,1.568943977355957,0.0009863933342397528
420,4,1.3109941482543945,0.000985952953153486
421,4,1.2216477394104004,0.0009855056601000586
422,4,1.3883901834487915,0.0009850514614415835
423,4,1.1268446445465088,0.0009845903636383966
424,4,1.7804702520370483,0.0009841223732489639
425,4,1.4593499898910522,0.0009836474969297886
426,4,1.2247061729431152,0.000983165741435317
427,4,1.3016349077224731,0.000982677113617842
428,4,1.1515295505523682,0.0009821816204274051
429,4,1.172156810760498,0.0009816792689116985
430,4,1.3149840831756592,0.0009811700662159639
431,4,1.1478919982910156,0.000980654019582892
432,4,1.3104660511016846,0.0009801311363525187
433,4,1.8093812465667725,0.0009796014239621205
434,4,1.1984952688217163,0.0009790648899461092
435,4,1.3759791851043701,0.000978521541935925
436,4,1.4273685216903687,0.0009779713876599272
437,4,1.321307897567749,0.0009774144349432845
438,4,1.2177536487579346,0.0009768506917078646
439,4,1.2031140327453613,0.0009762801659721193
440,4,1.224790334701538,0.0009757028658509734
441,4,1.3467092514038086,0.0009751187995557073
442,4,1.1571530103683472,0.0009745279753938402
443,4,1.0308780670166016,0.000973930401769013
444,4,1.1942921876907349,0.000973326087180868
445,4,1.2919292449951172,0.000972715040224928
446,4,1.2980108261108398,0.0009720972695924745
447,4,1.145798921585083,0.0009714727840704238
448,4,1.2114977836608887,0.000970841592541202
449,4,1.1367706060409546,0.0009702037039826186
450,4,1.2005252838134766,0.0009695591274677391
451,4,1.4249017238616943,0.0009689078721647555
452,4,1.2707257270812988,0.0009682499473368564
453,4,1.7690606117248535,0.0009675853623420948
454,4,1.7707087993621826,0.000966914126633255
455,4,1.3400439023971558,0.0009662362497577189
456,4,1.1973644495010376,0.0009655517413573294
457,4,1.2629282474517822,0.000964860611168253
458,4,2.2075467109680176,0.0009641628690208426
459,4,1.1820470094680786,0.0009634585248394961
460,4,1.5040254592895508,0.0009627475886425167
461,4,1.3544187545776367,0.0009620300705419694
462,4,1.2840214967727661,0.0009613059807435375
463,4,1.3869144916534424,0.0009605753295463775
464,4,1.5426874160766602,0.0009598381273429725
465,4,1.6834080219268799,0.0009590943846189845
466,4,1.71462082862854,0.0009583441119531051
467,4,1.573533058166504,0.0009575873200169051
468,4,1.4578993320465088,0.0009568240195746829
469,4,1.259012222290039,0.0009560542214833111
470,4,1.174523949623108,0.000955277936692082
471,4,1.3575469255447388,0.0009544951762425525
472,4,1.3187994956970215,0.0009537059512683863
473,4,2.1464037895202637,0.0009529102729951958
474,4,1.1912435293197632,0.0009521081527403829
475,4,1.1164700984954834,0.0009512996019129769
476,4,1.1115074157714844,0.0009504846320134736
477,5,1.452336311340332,0.0009496632546336708
478,5,1.2635574340820312,0.0009488354814565037
479,5,1.3516597747802734,0.0009480013242558783
480,5,1.3226207494735718,0.000947160794896505
481,5,1.2531018257141113,0.0009463139053337288
482,5,1.4551334381103516,0.0009454606676133598
483,5,1.2861623764038086,0.0009446010938715014
484,5,1.355921745300293,0.0009437351963343782
485,5,1.3141272068023682,0.000942862987318162
486,5,1.3345680236816406,0.000941984479228796
487,5,1.294608235359192,0.0009410996845618194
488,5,1.0996590852737427,0.0009402086159021886
489,5,1.2521226406097412,0.0009393112859240994
490,5,1.3993287086486816,0.0009384077073908053
491,5,1.3516693115234375,0.0009374978931544368
492,5,1.23518967628479,0.0009365818561558189
493,5,1.3575025796890259,0.0009356596094242864
494,5,1.320980429649353,0.0009347311660774986
495,5,1.2401835918426514,0.0009337965393212532
496,5,1.3052093982696533,0.000932855742449298
497,5,1.305816411972046,0.0009319087888431421
498,5,1.2342453002929688,0.0009309556919718655
499,5,1.6152671575546265,0.0009299964653919274
500,5,1.1872040033340454,0.0009290311227469733
501,5,1.163226842880249,0.0009280596777676413
502,5,1.3892158269882202,0.0009270821442713667
503,5,1.143248200416565,0.0009260985361621854
504,5,1.4178264141082764,0.0009251088674305356
505,5,1.5140225887298584,0.0009241131521530599
506,5,1.2732675075531006,0.000923111404492404
507,5,1.2519034147262573,0.0009221036386970165
508,5,1.4454619884490967,0.0009210898691009443
509,5,1.1941421031951904,0.0009200701101236311
510,5,1.1371952295303345,0.0009190443762697104
511,5,1.312251091003418,0.0009180126821288002
512,5,1.196643352508545,0.0009169750423752949
513,5,1.24956214427948,0.0009159314717681569
514,5,1.1528749465942383,0.0009148819851507071
515,5,1.1313201189041138,0.0009138265974504127
516,5,1.1379048824310303,0.0009127653236786758
517,5,1.2109593152999878,0.0009116981789306194
518,5,1.2462599277496338,0.0009106251783848731
519,5,1.462721824645996,0.0009095463373033569
520,5,1.4191747903823853,0.0009084616710310638
521,5,1.4244632720947266,0.0009073711949958425
522,5,1.0354400873184204,0.0009062749247081771
523,5,1.5544722080230713,0.0009051728757609668
524,5,1.1498420238494873,0.0009040650638293038
525,5,1.3103138208389282,0.0009029515046702515
526,5,1.8976231813430786,0.0009018322141226183
527,5,1.6842421293258667,0.0009007072081067345
528,5,1.456425666809082,0.0008995765026242245
529,5,1.1698250770568848,0.0008984401137577794
530,5,1.3144437074661255,0.0008972980576709286
531,5,1.6829047203063965,0.0008961503506078101
532,5,1.1435288190841675,0.0008949970088929384
533,5,1.2863773107528687,0.0008938380489309733
534,5,1.5445290803909302,0.0008926734872064864
535,5,1.1224242448806763,0.0008915033402837261
536,5,1.5864262580871582,0.0008903276248063826
537,5,1.1722444295883179,0.000889146357497351
538,5,1.2093757390975952,0.0008879595551584934
539,5,1.2034744024276733,0.0008867672346703995
540,5,1.1672236919403076,0.0008855694129921473
541,5,1.454341173171997,0.0008843661071610615
542,5,1.2544786930084229,0.0008831573342924707
543,5,1.1843129396438599,0.000881943111579465
544,5,1.6231422424316406,0.0008807234562926504
545,5,1.2697079181671143,0.0008794983857799037
546,5,1.284822940826416,0.0008782679174661258
547,5,1.2684763669967651,0.0008770320688529934
548,5,1.2158522605895996,0.0008757908575187108
549,5,1.6217823028564453,0.0008745443011177593
550,5,1.3980276584625244,0.0008732924173806459
551,5,1.110741376876831,0.0008720352241136519
552,5,2.477792263031006,0.000870772739198579
553,5,1.2356570959091187,0.000869504980592495
554,5,1.2388358116149902,0.0008682319663274788
555,5,1.4013333320617676,0.0008669537145103634
556,5,1.4891479015350342,0.0008656702433224786
557,5,1.1762615442276,0.0008643815710193926
558,5,1.2207307815551758,0.0008630877159306519
559,5,1.225926399230957,0.000861788696459521
560,5,1.2737152576446533,0.0008604845310827203
561,5,1.1843129396438599,0.0008591752383501635
562,5,1.295911431312561,0.0008578608368846938
563,5,1.2866156101226807,0.000856541345381819
564,5,1.1178276538848877,0.0008552167826094451
565,5,1.3370858430862427,0.00085388716740761
566,5,1.2585160732269287,0.0008525525186882157
567,5,1.4275891780853271,0.000851212855434758
568,5,1.4585957527160645,0.0008498681967020581
569,5,1.1821539402008057,0.000848518561615991
570,5,1.4346327781677246,0.0008471639693732121
571,5,1.4048084020614624,0.0008458044392408868
572,5,1.2061926126480103,0.0008444399905564142
573,5,1.1162484884262085,0.0008430706427271533
574,5,1.6368768215179443,0.0008416964152301461
575,5,1.3982791900634766,0.0008403173276118414
576,5,1.6466618776321411,0.0008389333994878158
577,5,1.37095308303833,0.0008375446505424961
578,5,1.3724420070648193,0.0008361511005288778
579,5,1.3171701431274414,0.000834752769268245
580,5,1.3634212017059326,0.0008333496766498886
581,5,1.2531256675720215,0.0008319418426308225
582,5,1.3525246381759644,0.0008305292872355011
583,5,1.1999597549438477,0.000829112030555533
584,5,1.4404890537261963,0.0008276900927493964
585,5,1.2031779289245605,0.000826263494042152
586,5,1.1332645416259766,0.0008248322547251544
587,5,1.1868772506713867,0.0008233963951557657
588,5,1.3108432292938232,0.0008219559357570634
589,5,1.163949966430664,0.0008205108970175517
590,5,1.2589019536972046,0.0008190612994908691
591,5,1.1576792001724243,0.000817607163795497
592,5,1.8161709308624268,0.000816148510614465
593,5,1.1293050050735474,0.0008146853606950582
594,5,1.353057622909546,0.0008132177348485214
595,5,1.6472721099853516,0.000811745653949763
596,6,1.5516839027404785,0.0008102691389370582
597,6,1.357104778289795,0.0008087882108117514
598,6,1.3968669176101685,0.000807302890637957
599,6,1.2638583183288574,0.0008058131995422606
600,6,1.6596347093582153,0.0008043191587134176
601,6,1.5281373262405396,0.0008028207894020522
602,6,1.254804015159607,0.0008013181129203554
603,6,1.2652777433395386,0.0007998111506417814
604,6,1.464669108390808,0.000798299924000744
605,6,1.2294524908065796,0.0007967844544923118
606,6,1.9073247909545898,0.0007952647636719012
607,6,1.4616353511810303,0.0007937408731549719
608,6,1.3233020305633545,0.000792212804616718
609,6,1.4984400272369385,0.0007906805797917598
610,6,1.2750072479248047,0.0007891442204738353
611,6,1.273452877998352,0.0007876037485154897
612,6,1.1286147832870483,0.0007860591858277645
613,6,1.4858996868133545,0.0007845105543798864
